Date,Open,High,Low,Close,Adj Close,Volume
2017-07-27,153.777771,154.074081,148.740738,149.229630,144.448578,77338
2017-07-28,148.800003,156.740738,148.177780,151.659256,146.800385,2672439
2017-07-31,151.140747,151.140747,145.274078,147.614807,142.885483,75117
2017-08-01,147.614807,149.629623,146.088882,148.237030,143.487793,725918
2017-08-02,148.148148,149.614807,146.844437,148.118515,143.373077,41441
2017-08-03,145.274078,148.414810,145.274078,147.555557,142.828140,81803
2017-08-04,147.525925,151.199997,147.525925,148.888885,144.118759,103990
2017-08-07,150.429626,154.770370,149.925919,153.911118,148.980072,175000
2017-08-08,153.911118,157.866669,152.296295,154.474075,149.525024,649444
2017-08-09,152.740738,158.429626,152.725922,156.074081,151.073746,113764
2017-08-10,159.111115,159.703705,152.888885,155.274078,150.299377,457626
2017-08-11,154.074081,154.074081,149.748154,152.577774,147.689453,80922
2017-08-14,150.577774,155.259262,150.577774,152.311111,147.431335,37307
2017-08-16,153.214813,154.933334,151.955551,154.459259,150.241348,286017
2017-08-17,153.748154,155.244446,152.888885,154.207413,149.996353,237137
2017-08-18,152.592590,163.555557,152.592590,162.192596,157.763504,2447617
2017-08-21,162.133331,167.051849,161.525925,165.866669,161.337234,2466571
2017-08-22,165.511108,169.896301,158.562958,161.022217,156.625076,128445
2017-08-23,164.355560,165.022217,157.066666,158.311111,153.988007,56565
2017-08-24,158.325928,161.481476,158.325928,159.748154,155.385803,35278
2017-08-28,160.000000,162.962967,159.037033,160.948151,156.553055,56352
2017-08-29,160.000000,161.733337,154.696289,155.866669,151.610321,51543
2017-08-30,155.940735,158.666672,152.711105,153.688889,149.491989,43463
2017-08-31,153.866669,157.007401,152.592590,155.155548,150.918610,21654
2017-09-01,155.155548,158.222229,154.222229,157.422226,153.123398,30891
2017-09-04,157.111115,159.659256,153.199997,154.014816,149.809036,22784
2017-09-05,154.385178,155.259262,146.296295,153.481476,149.290253,74391
2017-09-06,153.777771,156.148148,153.199997,155.022217,150.788925,43679
2017-09-07,154.222229,158.518524,153.792587,155.970367,151.711197,31397
2017-09-08,153.792587,161.185181,153.792587,157.985184,153.671005,97729
2017-09-11,157.911118,160.000000,154.103699,157.466660,153.166611,74621
2017-09-12,156.044449,159.111115,155.585190,156.399994,152.129105,30233
2017-09-13,155.585190,160.000000,155.555557,157.318512,153.022507,66177
2017-09-14,158.088882,159.525925,155.703705,158.592590,154.261795,54904
2017-09-15,155.644440,161.481476,155.644440,160.681488,156.293640,130767
2017-09-18,157.644440,161.481476,157.644440,158.088882,153.771866,48056
2017-09-19,159.644440,161.481476,157.970367,159.496292,155.140808,73490
2017-09-20,158.518524,160.311111,158.074081,159.851852,155.486664,60878
2017-09-21,159.955551,160.296295,156.548141,157.600006,153.296310,29885
2017-09-22,157.199997,157.199997,154.370377,154.992599,150.760101,37381
